EventName,EventKey,MatchLevel,MatchNumber,Alliance,TeleopAmpCount,TeleopSpeakerUnAmplifiedCount,TeleopSpeakerAmplifiedCount,Points,Win
Orange County,2024ncwak,qm,56,red,5,8,1,50,1
Orange County,2024ncwak,qm,57,blue,1,5,0,34,0
Orange County,2024ncwak,qm,57,red,7,4,5,86,1
Orange County,2024ncwak,qm,58,blue,4,7,1,42,1
Orange County,2024ncwak,qm,58,red,2,2,1,34,0
Orange County,2024ncwak,qm,59,blue,4,0,1,46,1
Orange County,2024ncwak,qm,59,red,0,0,0,6,0
Orange County,2024ncwak,qm,6,blue,2,0,1,35,1
Orange County,2024ncwak,qm,6,red,2,0,0,32,0
Orange County,2024ncwak,qm,60,blue,1,5,0,37,0
Orange County,2024ncwak,qm,60,red,4,13,2,71,1
Orange County,2024ncwak,qm,7,blue,0,5,0,30,0
Orange County,2024ncwak,qm,7,red,0,13,0,31,1
Orange County,2024ncwak,qm,8,blue,0,4,0,17,0
Orange County,2024ncwak,qm,8,red,3,0,0,18,1
Orange County,2024ncwak,qm,9,blue,0,6,0,38,1
Orange County,2024ncwak,qm,9,red,2,5,1,21,0
Orange County,2024ncwak,sf,1,blue,4,6,2,41,0
Orange County,2024ncwak,sf,1,red,7,2,1,41,0
Orange County,2024ncwak,sf,1,blue,2,4,0,32,0
Orange County,2024ncwak,sf,1,red,4,8,3,67,1
Orange County,2024ncwak,sf,1,blue,3,8,1,49,1
Orange County,2024ncwak,sf,1,red,6,1,0,20,0
Orange County,2024ncwak,sf,1,blue,2,4,1,39,0
Orange County,2024ncwak,sf,1,red,3,7,2,42,1
Orange County,2024ncwak,sf,1,blue,0,2,0,29,0
Orange County,2024ncwak,sf,1,red,6,8,8,116,1
Orange County,2024ncwak,sf,1,blue,5,4,3,46,0
Orange County,2024ncwak,sf,1,red,5,5,2,49,1
Orange County,2024ncwak,sf,1,blue,0,1,0,31,0
Orange County,2024ncwak,sf,1,red,3,3,1,44,1
Orange County,2024ncwak,sf,1,blue,4,4,3,63,1
Orange County,2024ncwak,sf,1,red,4,2,1,32,0
Orange County,2024ncwak,sf,1,blue,5,2,4,42,1
Orange County,2024ncwak,sf,1,red,0,2,0,21,0
Orange County,2024ncwak,sf,1,blue,3,6,1,34,1
Orange County,2024ncwak,sf,1,red,0,2,0,21,0
Orange County,2024ncwak,sf,1,blue,4,4,2,36,0
Orange County,2024ncwak,sf,1,red,6,6,8,83,1
Orange County,2024ncwak,sf,1,blue,2,2,0,37,0
Orange County,2024ncwak,sf,1,red,2,7,1,62,1
Orange County,2024ncwak,sf,1,blue,2,8,2,46,1
Orange County,2024ncwak,sf,1,red,0,9,0,25,0
Granite State,2024nhgrs,f,1,blue,6,9,8,85,1
Granite State,2024nhgrs,f,1,red,8,3,5,77,0
Granite State,2024nhgrs,f,2,blue,6,9,10,105,1
Granite State,2024nhgrs,f,2,red,6,4,8,96,0
Granite State,2024nhgrs,qm,1,blue,5,0,1,15,0
Granite State,2024nhgrs,qm,1,red,0,3,0,29,1
Granite State,2024nhgrs,qm,10,blue,2,11,0,37,0
Granite State,2024nhgrs,qm,10,red,5,2,4,40,1
Granite State,2024nhgrs,qm,11,blue,3,5,2,72,1
Granite State,2024nhgrs,qm,11,red,5,1,2,41,0
Granite State,2024nhgrs,qm,12,blue,5,4,1,46,1
Granite State,2024nhgrs,qm,12,red,3,8,1,39,0
Granite State,2024nhgrs,qm,13,blue,5,5,2,63,1
Granite State,2024nhgrs,qm,13,red,3,0,0,44,0
Granite State,2024nhgrs,qm,14,blue,3,2,0,41,1
Granite State,2024nhgrs,qm,14,red,2,1,0,14,0
Granite State,2024nhgrs,qm,15,blue,3,6,1,47,1
Granite State,2024nhgrs,qm,15,red,0,4,0,18,0
Granite State,2024nhgrs,qm,16,blue,2,4,1,27,0
Granite State,2024nhgrs,qm,16,red,1,13,0,55,1
Granite State,2024nhgrs,qm,17,blue,2,4,0,22,0
Granite State,2024nhgrs,qm,17,red,4,15,2,67,1
Granite State,2024nhgrs,qm,18,blue,3,4,2,36,0
Granite State,2024nhgrs,qm,18,red,3,15,4,93,1
Granite State,2024nhgrs,qm,19,blue,5,8,4,77,1
Granite State,2024nhgrs,qm,19,red,2,3,0,14,0
Granite State,2024nhgrs,qm,2,blue,6,5,3,57,1
Granite State,2024nhgrs,qm,2,red,0,5,0,35,0
Granite State,2024nhgrs,qm,20,blue,5,6,2,41,0
Granite State,2024nhgrs,qm,20,red,4,10,2,62,1
Granite State,2024nhgrs,qm,21,blue,4,2,0,49,0
Granite State,2024nhgrs,qm,21,red,6,8,1,68,1
Granite State,2024nhgrs,qm,22,blue,1,14,0,44,0
Granite State,2024nhgrs,qm,22,red,3,4,2,54,1
Granite State,2024nhgrs,qm,23,blue,3,4,3,58,1
Granite State,2024nhgrs,qm,23,red,4,2,1,22,0
Granite State,2024nhgrs,qm,24,blue,4,2,2,26,0
Granite State,2024nhgrs,qm,24,red,2,15,1,70,1
Granite State,2024nhgrs,qm,25,blue,5,0,2,49,0
Granite State,2024nhgrs,qm,25,red,0,12,0,58,1
Granite State,2024nhgrs,qm,26,blue,0,11,0,54,1
Granite State,2024nhgrs,qm,26,red,5,3,1,53,0
Granite State,2024nhgrs,qm,27,blue,5,9,1,65,1
Granite State,2024nhgrs,qm,27,red,4,2,0,18,0
Granite State,2024nhgrs,qm,28,blue,0,7,0,38,0
Granite State,2024nhgrs,qm,28,red,4,10,1,76,1
Granite State,2024nhgrs,qm,29,blue,0,1,0,17,0
Granite State,2024nhgrs,qm,29,red,2,3,0,17,0
Granite State,2024nhgrs,qm,3,blue,2,15,3,74,1
Granite State,2024nhgrs,qm,3,red,2,3,1,52,0
Granite State,2024nhgrs,qm,30,blue,0,5,0,34,0
Granite State,2024nhgrs,qm,30,red,2,6,1,36,1
Granite State,2024nhgrs,qm,31,blue,4,8,2,59,1
Granite State,2024nhgrs,qm,31,red,0,10,0,55,0
Granite State,2024nhgrs,qm,32,blue,1,6,0,52,1
Granite State,2024nhgrs,qm,32,red,1,8,0,45,0
Granite State,2024nhgrs,qm,33,blue,8,2,5,68,1
Granite State,2024nhgrs,qm,33,red,4,3,2,31,0
Granite State,2024nhgrs,qm,34,blue,3,13,2,66,1
Granite State,2024nhgrs,qm,34,red,0,7,0,27,0
Granite State,2024nhgrs,qm,35,blue,0,11,0,57,1
Granite State,2024nhgrs,qm,35,red,4,5,2,29,0
Granite State,2024nhgrs,qm,36,blue,3,11,1,42,0
Granite State,2024nhgrs,qm,36,red,7,3,3,74,1
Granite State,2024nhgrs,qm,37,blue,4,5,4,67,1
Granite State,2024nhgrs,qm,37,red,3,2,0,34,0
Granite State,2024nhgrs,qm,38,blue,4,10,1,54,0
Granite State,2024nhgrs,qm,38,red,4,7,1,54,0
Granite State,2024nhgrs,qm,39,blue,2,14,0,61,1
Granite State,2024nhgrs,qm,39,red,4,6,3,57,0
Granite State,2024nhgrs,qm,4,blue,6,7,1,59,0
Granite State,2024nhgrs,qm,4,red,5,9,3,60,1
Granite State,2024nhgrs,qm,40,blue,5,2,3,49,0
Granite State,2024nhgrs,qm,40,red,3,10,2,68,1
Granite State,2024nhgrs,qm,41,blue,2,5,0,35,0
Granite State,2024nhgrs,qm,41,red,3,10,1,59,1
Granite State,2024nhgrs,qm,42,blue,4,3,1,44,0
Granite State,2024nhgrs,qm,42,red,4,13,3,85,1
Granite State,2024nhgrs,qm,43,blue,6,4,6,92,1
Granite State,2024nhgrs,qm,43,red,4,8,3,43,0
Granite State,2024nhgrs,qm,44,blue,0,2,0,28,0
Granite State,2024nhgrs,qm,44,red,0,8,0,44,1
Granite State,2024nhgrs,qm,45,blue,6,7,5,81,1
Granite State,2024nhgrs,qm,45,red,1,6,0,41,0
Granite State,2024nhgrs,qm,46,blue,1,8,0,37,0
Granite State,2024nhgrs,qm,46,red,7,6,3,80,1
Granite State,2024nhgrs,qm,47,blue,1,3,0,19,0
Granite State,2024nhgrs,qm,47,red,5,4,1,47,1
Granite State,2024nhgrs,qm,48,blue,2,11,0,38,1
Granite State,2024nhgrs,qm,48,red,2,0,0,32,0
Granite State,2024nhgrs,qm,49,blue,0,7,0,35,1
Granite State,2024nhgrs,qm,49,red,3,0,0,19,0
Granite State,2024nhgrs,qm,5,blue,1,1,0,28,0
Granite State,2024nhgrs,qm,5,red,4,9,2,51,1
Granite State,2024nhgrs,qm,50,blue,5,3,2,44,1
Granite State,2024nhgrs,qm,50,red,0,0,0,12,0
Granite State,2024nhgrs,qm,51,blue,0,9,0,44,0
Granite State,2024nhgrs,qm,51,red,6,9,2,56,1
Granite State,2024nhgrs,qm,52,blue,5,13,1,70,1
Granite State,2024nhgrs,qm,52,red,5,5,3,52,0
Granite State,2024nhgrs,qm,53,blue,1,4,0,32,0
Granite State,2024nhgrs,qm,53,red,2,14,1,72,1
Granite State,2024nhgrs,qm,54,blue,2,2,1,21,0
Granite State,2024nhgrs,qm,54,red,5,8,2,94,1
Granite State,2024nhgrs,qm,55,blue,3,6,1,56,1
Granite State,2024nhgrs,qm,55,red,5,4,2,49,0
Granite State,2024nhgrs,qm,56,blue,3,8,2,52,0
Granite State,2024nhgrs,qm,56,red,3,18,1,101,1
Granite State,2024nhgrs,qm,57,blue,1,12,0,59,1
Granite State,2024nhgrs,qm,57,red,5,1,2,31,0
Granite State,2024nhgrs,qm,58,blue,7,5,1,48,0
Granite State,2024nhgrs,qm,58,red,1,11,0,70,1
Granite State,2024nhgrs,qm,59,blue,0,17,0,84,0
Granite State,2024nhgrs,qm,59,red,9,6,9,110,1
Granite State,2024nhgrs,qm,6,blue,0,7,0,41,1
Granite State,2024nhgrs,qm,6,red,3,4,0,18,0
Granite State,2024nhgrs,qm,60,blue,0,12,0,66,1
Granite State,2024nhgrs,qm,60,red,2,4,1,25,0
Granite State,2024nhgrs,qm,61,blue,0,17,0,83,1
Granite State,2024nhgrs,qm,61,red,7,1,2,46,0
Granite State,2024nhgrs,qm,62,blue,0,11,0,43,0
Granite State,2024nhgrs,qm,62,red,2,6,1,49,1
Granite State,2024nhgrs,qm,63,blue,0,18,0,54,1
Granite State,2024nhgrs,qm,63,red,2,11,0,31,0
Granite State,2024nhgrs,qm,64,blue,8,6,5,81,1
Granite State,2024nhgrs,qm,64,red,0,3,0,21,0
Granite State,2024nhgrs,qm,65,blue,4,12,4,87,1
Granite State,2024nhgrs,qm,65,red,0,11,0,54,0
Granite State,2024nhgrs,qm,66,blue,0,11,0,57,0
Granite State,2024nhgrs,qm,66,red,4,7,2,75,1
Granite State,2024nhgrs,qm,67,blue,1,9,0,43,1
Granite State,2024nhgrs,qm,67,red,1,0,0,7,0
Granite State,2024nhgrs,qm,68,blue,0,6,0,33,0
Granite State,2024nhgrs,qm,68,red,0,12,0,52,1
Granite State,2024nhgrs,qm,69,blue,5,10,6,85,1
Granite State,2024nhgrs,qm,69,red,7,4,3,65,0
Granite State,2024nhgrs,qm,7,blue,0,9,0,48,0
Granite State,2024nhgrs,qm,7,red,0,13,0,58,1
Granite State,2024nhgrs,qm,70,blue,5,5,2,74,1
Granite State,2024nhgrs,qm,70,red,1,11,0,44,0
Granite State,2024nhgrs,qm,8,blue,1,7,0,51,0
Granite State,2024nhgrs,qm,8,red,2,11,2,74,1
Granite State,2024nhgrs,qm,9,blue,0,3,0,8,0
Granite State,2024nhgrs,qm,9,red,2,2,1,36,1
Granite State,2024nhgrs,sf,1,blue,5,9,3,92,1
Granite State,2024nhgrs,sf,1,red,6,3,7,71,0
Granite State,2024nhgrs,sf,1,blue,4,8,4,71,0
Granite State,2024nhgrs,sf,1,red,8,0,7,79,1
Granite State,2024nhgrs,sf,1,blue,6,10,4,81,1
Granite State,2024nhgrs,sf,1,red,4,12,3,68,0
Granite State,2024nhgrs,sf,1,blue,4,8,2,51,0
Granite State,2024nhgrs,sf,1,red,4,12,7,105,1
Granite State,2024nhgrs,sf,1,blue,4,6,3,61,0
Granite State,2024nhgrs,sf,1,red,6,9,5,85,1
Granite State,2024nhgrs,sf,1,blue,7,3,4,62,0
Granite State,2024nhgrs,sf,1,red,4,9,5,87,1
Granite State,2024nhgrs,sf,1,blue,2,8,1,55,0
Granite State,2024nhgrs,sf,1,red,4,11,3,93,1
Granite State,2024nhgrs,sf,1,blue,6,4,3,74,0
Granite State,2024nhgrs,sf,1,red,9,2,10,108,1
Granite State,2024nhgrs,sf,1,blue,6,10,4,73,1
Granite State,2024nhgrs,sf,1,red,2,7,0,44,0
Granite State,2024nhgrs,sf,1,blue,4,4,2,62,0
Granite State,2024nhgrs,sf,1,red,1,15,0,75,1
Granite State,2024nhgrs,sf,1,blue,6,10,5,83,0
Granite State,2024nhgrs,sf,1,red,9,6,7,106,1
Granite State,2024nhgrs,sf,1,blue,6,1,4,77,0
Granite State,2024nhgrs,sf,1,red,3,9,3,82,1
Granite State,2024nhgrs,sf,1,blue,0,9,0,44,0
Granite State,2024nhgrs,sf,1,red,6,6,7,90,1
Mount Olive,2024njfla,f,1,blue,4,9,2,44,0
Mount Olive,2024njfla,f,1,red,0,9,0,57,1
Mount Olive,2024njfla,f,2,blue,4,7,3,61,0
Mount Olive,2024njfla,f,2,red,0,11,0,61,0
Mount Olive,2024njfla,f,3,blue,4,7,2,57,1
Mount Olive,2024njfla,f,3,red,0,11,0,52,0
Mount Olive,2024njfla,f,4,blue,4,4,4,70,1
Mount Olive,2024njfla,f,4,red,0,10,0,45,0
Mount Olive,2024njfla,qm,1,blue,2,5,0,14,0
Mount Olive,2024njfla,qm,1,red,0,11,0,27,1
Mount Olive,2024njfla,qm,10,blue,8,4,0,43,1
Mount Olive,2024njfla,qm,10,red,3,8,0,30,0
Mount Olive,2024njfla,qm,11,blue,0,14,0,51,1
Mount Olive,2024njfla,qm,11,red,0,0,0,2,0
Mount Olive,2024njfla,qm,12,blue,1,7,0,38,1
Mount Olive,2024njfla,qm,12,red,4,5,1,32,0
Mount Olive,2024njfla,qm,13,blue,4,6,0,58,1
Mount Olive,2024njfla,qm,13,red,2,7,0,38,0
Mount Olive,2024njfla,qm,14,blue,2,7,0,34,1
Mount Olive,2024njfla,qm,14,red,3,2,1,29,0
Mount Olive,2024njfla,qm,15,blue,3,14,0,36,1
Mount Olive,2024njfla,qm,15,red,0,8,0,32,0
Mount Olive,2024njfla,qm,16,blue,1,1,0,11,0
Mount Olive,2024njfla,qm,16,red,0,5,0,27,1
Mount Olive,2024njfla,qm,17,blue,2,0,0,10,0
Mount Olive,2024njfla,qm,17,red,7,7,1,41,1
Mount Olive,2024njfla,qm,18,blue,0,6,0,29,0
Mount Olive,2024njfla,qm,18,red,2,4,1,46,1
Mount Olive,2024njfla,qm,19,blue,4,4,1,30,0
Mount Olive,2024njfla,qm,19,red,1,5,0,37,1
Mount Olive,2024njfla,qm,2,blue,2,5,1,31,1
Mount Olive,2024njfla,qm,2,red,0,0,0,3,0
Mount Olive,2024njfla,qm,20,blue,3,7,1,28,1
Mount Olive,2024njfla,qm,20,red,1,1,0,14,0
Mount Olive,2024njfla,qm,21,blue,0,5,0,49,0
Mount Olive,2024njfla,qm,21,red,3,9,3,62,1
Mount Olive,2024njfla,qm,22,blue,0,10,0,48,1
Mount Olive,2024njfla,qm,22,red,0,0,0,7,0
Mount Olive,2024njfla,qm,23,blue,0,10,0,28,0
Mount Olive,2024njfla,qm,23,red,3,8,2,48,1
Mount Olive,2024njfla,qm,24,blue,1,5,0,40,1
Mount Olive,2024njfla,qm,24,red,1,8,0,29,0
Mount Olive,2024njfla,qm,25,blue,0,8,0,24,1
Mount Olive,2024njfla,qm,25,red,1,4,0,21,0
Mount Olive,2024njfla,qm,26,blue,2,6,0,41,1
Mount Olive,2024njfla,qm,26,red,0,0,0,27,0
Mount Olive,2024njfla,qm,27,blue,8,3,2,49,1
Mount Olive,2024njfla,qm,27,red,2,6,0,46,0
Mount Olive,2024njfla,qm,28,blue,4,12,0,33,1
Mount Olive,2024njfla,qm,28,red,1,1,0,9,0
Mount Olive,2024njfla,qm,29,blue,2,10,0,62,1
Mount Olive,2024njfla,qm,29,red,4,4,1,41,0
Mount Olive,2024njfla,qm,3,blue,3,7,2,54,1
Mount Olive,2024njfla,qm,3,red,5,4,1,38,0
Mount Olive,2024njfla,qm,30,blue,0,0,0,0,0
Mount Olive,2024njfla,qm,30,red,0,11,0,49,1
Mount Olive,2024njfla,qm,31,blue,0,8,0,33,0
Mount Olive,2024njfla,qm,31,red,1,9,0,37,1
Mount Olive,2024njfla,qm,32,blue,1,3,0,22,0
Mount Olive,2024njfla,qm,32,red,8,6,3,48,1
Mount Olive,2024njfla,qm,33,blue,0,8,0,45,0
Mount Olive,2024njfla,qm,33,red,2,4,2,47,1
Mount Olive,2024njfla,qm,34,blue,3,10,1,48,1
Mount Olive,2024njfla,qm,34,red,3,5,1,28,0
Mount Olive,2024njfla,qm,35,blue,0,0,0,2,0
Mount Olive,2024njfla,qm,35,red,4,7,1,33,1
Mount Olive,2024njfla,qm,36,blue,4,5,0,42,1
Mount Olive,2024njfla,qm,36,red,3,7,0,32,0
Mount Olive,2024njfla,qm,37,blue,2,14,0,58,1
Mount Olive,2024njfla,qm,37,red,0,8,0,32,0
Mount Olive,2024njfla,qm,38,blue,0,15,0,54,1
Mount Olive,2024njfla,qm,38,red,0,8,0,32,0
Mount Olive,2024njfla,qm,39,blue,0,6,0,24,0
Mount Olive,2024njfla,qm,39,red,1,7,0,28,1
Mount Olive,2024njfla,qm,4,blue,11,0,0,19,1
Mount Olive,2024njfla,qm,4,red,0,3,0,14,0
Mount Olive,2024njfla,qm,40,blue,0,9,0,30,0
Mount Olive,2024njfla,qm,40,red,4,6,3,57,1
Mount Olive,2024njfla,qm,41,blue,1,6,0,38,0
Mount Olive,2024njfla,qm,41,red,1,13,0,41,1
Mount Olive,2024njfla,qm,42,blue,0,11,0,43,1
Mount Olive,2024njfla,qm,42,red,0,9,0,28,0
Mount Olive,2024njfla,qm,43,blue,1,12,0,47,0
Mount Olive,2024njfla,qm,43,red,1,9,0,49,1
Mount Olive,2024njfla,qm,44,blue,1,10,0,38,0
Mount Olive,2024njfla,qm,44,red,3,4,1,40,1
Mount Olive,2024njfla,qm,45,blue,5,3,1,37,1
Mount Olive,2024njfla,qm,45,red,0,8,0,30,0
Mount Olive,2024njfla,qm,46,blue,1,13,0,64,1
Mount Olive,2024njfla,qm,46,red,0,8,0,25,0
Mount Olive,2024njfla,qm,47,blue,2,5,0,33,0
Mount Olive,2024njfla,qm,47,red,9,2,2,58,1
Mount Olive,2024njfla,qm,48,blue,1,12,0,54,1
Mount Olive,2024njfla,qm,48,red,1,11,0,41,0
Mount Olive,2024njfla,qm,49,blue,0,5,0,21,0
Mount Olive,2024njfla,qm,49,red,0,11,0,35,1
Mount Olive,2024njfla,qm,5,blue,4,1,3,49,1
Mount Olive,2024njfla,qm,5,red,0,6,0,34,0
Mount Olive,2024njfla,qm,50,blue,6,3,1,49,1
Mount Olive,2024njfla,qm,50,red,0,9,0,29,0
Mount Olive,2024njfla,qm,51,blue,0,9,0,27,0
Mount Olive,2024njfla,qm,51,red,1,8,0,43,1
Mount Olive,2024njfla,qm,52,blue,0,4,0,23,1
Mount Olive,2024njfla,qm,52,red,0,4,0,20,0
Mount Olive,2024njfla,qm,53,blue,1,9,0,33,0
Mount Olive,2024njfla,qm,53,red,4,6,2,45,1
Mount Olive,2024njfla,qm,54,blue,1,5,0,29,0
Mount Olive,2024njfla,qm,54,red,2,11,2,51,1
Mount Olive,2024njfla,qm,55,blue,0,9,0,41,1
Mount Olive,2024njfla,qm,55,red,0,8,0,32,0
Mount Olive,2024njfla,qm,56,blue,4,5,2,68,1
Mount Olive,2024njfla,qm,56,red,4,10,1,56,0
Mount Olive,2024njfla,qm,57,blue,4,8,3,51,1
Mount Olive,2024njfla,qm,57,red,3,4,1,42,0
Mount Olive,2024njfla,qm,58,blue,0,8,0,23,0
Mount Olive,2024njfla,qm,58,red,6,4,2,41,1
Mount Olive,2024njfla,qm,59,blue,3,5,1,59,1
Mount Olive,2024njfla,qm,59,red,3,11,2,45,0
Mount Olive,2024njfla,qm,6,blue,1,8,0,29,0
Mount Olive,2024njfla,qm,6,red,4,5,2,39,1
Mount Olive,2024njfla,qm,60,blue,1,6,0,28,0
Mount Olive,2024njfla,qm,60,red,1,7,0,58,1
Mount Olive,2024njfla,qm,61,blue,0,13,0,57,1
Mount Olive,2024njfla,qm,61,red,2,8,1,30,0
Mount Olive,2024njfla,qm,62,blue,3,6,2,64,1
Mount Olive,2024njfla,qm,62,red,4,6,0,25,0
Mount Olive,2024njfla,qm,63,blue,0,1,0,6,0
Mount Olive,2024njfla,qm,63,red,4,7,2,49,1
Mount Olive,2024njfla,qm,64,blue,1,8,0,41,0
Mount Olive,2024njfla,qm,64,red,2,11,0,48,1
Mount Olive,2024njfla,qm,65,blue,0,14,0,66,1
Mount Olive,2024njfla,qm,65,red,0,3,0,24,0
Mount Olive,2024njfla,qm,66,blue,5,3,2,43,1
Mount Olive,2024njfla,qm,66,red,1,6,0,39,0
Mount Olive,2024njfla,qm,67,blue,2,2,0,20,0
Mount Olive,2024njfla,qm,67,red,3,8,1,52,1
Mount Olive,2024njfla,qm,68,blue,1,7,0,21,0
Mount Olive,2024njfla,qm,68,red,0,13,0,57,1
Mount Olive,2024njfla,qm,7,blue,2,11,1,39,1
Mount Olive,2024njfla,qm,7,red,4,7,0,27,0
Mount Olive,2024njfla,qm,8,blue,1,9,0,40,1
Mount Olive,2024njfla,qm,8,red,0,5,0,13,0
Mount Olive,2024njfla,qm,9,blue,0,5,0,20,0
Mount Olive,2024njfla,qm,9,red,3,5,1,58,1
Mount Olive,2024njfla,sf,1,blue,2,7,2,50,0
Mount Olive,2024njfla,sf,1,red,2,11,2,67,1
Mount Olive,2024njfla,sf,1,blue,0,7,0,65,1
Mount Olive,2024njfla,sf,1,red,4,8,2,59,0
Mount Olive,2024njfla,sf,1,blue,2,7,2,50,0
Mount Olive,2024njfla,sf,1,red,2,9,3,70,1
Mount Olive,2024njfla,sf,1,blue,2,7,2,48,0
Mount Olive,2024njfla,sf,1,red,4,8,3,63,1
Mount Olive,2024njfla,sf,1,blue,0,5,0,39,0
Mount Olive,2024njfla,sf,1,red,3,10,3,68,1
Mount Olive,2024njfla,sf,1,blue,2,11,1,66,0
Mount Olive,2024njfla,sf,1,red,4,6,5,77,1
Mount Olive,2024njfla,sf,1,blue,2,7,0,49,1
Mount Olive,2024njfla,sf,1,red,4,5,2,44,0
Mount Olive,2024njfla,sf,1,blue,2,6,1,52,0
Mount Olive,2024njfla,sf,1,red,0,11,0,69,1
Mount Olive,2024njfla,sf,1,blue,3,4,1,57,1
Mount Olive,2024njfla,sf,1,red,0,8,0,34,0
Mount Olive,2024njfla,sf,1,blue,0,11,0,49,0
Mount Olive,2024njfla,sf,1,red,7,2,5,65,1
Mount Olive,2024njfla,sf,1,blue,4,5,2,51,0
Mount Olive,2024njfla,sf,1,red,4,4,4,64,1
Mount Olive,2024njfla,sf,1,blue,0,8,0,58,1
Mount Olive,2024njfla,sf,1,red,0,12,0,46,0
Mount Olive,2024njfla,sf,1,blue,5,4,4,57,0
Mount Olive,2024njfla,sf,1,red,4,8,4,89,1
Clackamas Academy,2024orore,f,1,blue,3,5,2,61,0
Clackamas Academy,2024orore,f,1,red,6,7,4,75,1
Clackamas Academy,2024orore,f,2,blue,7,7,3,62,0
Clackamas Academy,2024orore,f,2,red,6,8,2,63,1
Clackamas Academy,2024orore,qm,1,blue,0,0,0,21,0
Clackamas Academy,2024orore,qm,1,red,0,3,0,30,1
Clackamas Academy,2024orore,qm,10,blue,0,8,0,33,1
Clackamas Academy,2024orore,qm,10,red,0,1,0,5,0
Clackamas Academy,2024orore,qm,11,blue,0,5,0,37,1
Clackamas Academy,2024orore,qm,11,red,3,1,1,33,0
Clackamas Academy,2024orore,qm,12,blue,3,5,1,53,1
Clackamas Academy,2024orore,qm,12,red,0,1,0,10,0
Clackamas Academy,2024orore,qm,13,blue,4,1,0,30,1
Clackamas Academy,2024orore,qm,13,red,0,6,0,15,0
Clackamas Academy,2024orore,qm,14,blue,4,1,0,14,0
Clackamas Academy,2024orore,qm,14,red,1,5,0,37,1
Clackamas Academy,2024orore,qm,15,blue,3,5,1,39,0
Clackamas Academy,2024orore,qm,15,red,3,7,0,40,1
Clackamas Academy,2024orore,qm,16,blue,1,1,0,25,0
Clackamas Academy,2024orore,qm,16,red,0,6,0,37,1
Clackamas Academy,2024orore,qm,17,blue,4,5,1,61,1
Clackamas Academy,2024orore,qm,17,red,1,8,0,37,0
Clackamas Academy,2024orore,qm,18,blue,0,3,0,17,0
Clackamas Academy,2024orore,qm,18,red,3,8,1,57,1
Clackamas Academy,2024orore,qm,19,blue,4,4,1,33,0
Clackamas Academy,2024orore,qm,19,red,0,12,0,36,1
Clackamas Academy,2024orore,qm,2,blue,3,10,0,65,1
Clackamas Academy,2024orore,qm,2,red,7,1,0,32,0
Clackamas Academy,2024orore,qm,20,blue,2,3,0,19,0
Clackamas Academy,2024orore,qm,20,red,4,5,0,42,1
Clackamas Academy,2024orore,qm,21,blue,5,1,0,26,1
Clackamas Academy,2024orore,qm,21,red,0,0,0,10,0
Clackamas Academy,2024orore,qm,22,blue,3,5,1,71,1
Clackamas Academy,2024orore,qm,22,red,5,1,0,22,0
Clackamas Academy,2024orore,qm,23,blue,1,2,0,19,0
Clackamas Academy,2024orore,qm,23,red,2,13,1,70,1
Clackamas Academy,2024orore,qm,24,blue,2,7,1,40,1
Clackamas Academy,2024orore,qm,24,red,2,7,0,23,0
Clackamas Academy,2024orore,qm,25,blue,0,14,0,39,1
Clackamas Academy,2024orore,qm,25,red,2,4,0,36,0
Clackamas Academy,2024orore,qm,26,blue,2,4,0,27,0
Clackamas Academy,2024orore,qm,26,red,4,2,1,41,1
Clackamas Academy,2024orore,qm,27,blue,3,1,1,22,1
Clackamas Academy,2024orore,qm,27,red,2,2,2,21,0
Clackamas Academy,2024orore,qm,28,blue,0,1,0,9,0
Clackamas Academy,2024orore,qm,28,red,2,5,2,68,1
Clackamas Academy,2024orore,qm,29,blue,4,6,0,40,1
Clackamas Academy,2024orore,qm,29,red,0,0,0,11,0
Clackamas Academy,2024orore,qm,3,blue,2,4,0,14,0
Clackamas Academy,2024orore,qm,3,red,0,1,0,14,0
Clackamas Academy,2024orore,qm,30,blue,5,4,3,53,0
Clackamas Academy,2024orore,qm,30,red,5,8,3,69,1
Clackamas Academy,2024orore,qm,31,blue,1,4,0,27,0
Clackamas Academy,2024orore,qm,31,red,1,11,0,62,1
Clackamas Academy,2024orore,qm,32,blue,3,8,2,64,1
Clackamas Academy,2024orore,qm,32,red,0,9,0,36,0
Clackamas Academy,2024orore,qm,33,blue,5,2,2,35,0
Clackamas Academy,2024orore,qm,33,red,5,2,3,41,1
Clackamas Academy,2024orore,qm,34,blue,0,6,0,34,0
Clackamas Academy,2024orore,qm,34,red,0,7,0,35,1
Clackamas Academy,2024orore,qm,35,blue,0,11,0,48,1
Clackamas Academy,2024orore,qm,35,red,0,0,0,13,0
Clackamas Academy,2024orore,qm,36,blue,5,0,0,14,0
Clackamas Academy,2024orore,qm,36,red,1,7,0,43,1
Clackamas Academy,2024orore,qm,37,blue,1,5,0,29,0
Clackamas Academy,2024orore,qm,37,red,3,5,0,40,1
Clackamas Academy,2024orore,qm,38,blue,0,7,0,31,0
Clackamas Academy,2024orore,qm,38,red,2,7,1,35,1
Clackamas Academy,2024orore,qm,39,blue,1,9,0,34,0
Clackamas Academy,2024orore,qm,39,red,5,2,2,59,1
Clackamas Academy,2024orore,qm,4,blue,6,0,0,16,0
Clackamas Academy,2024orore,qm,4,red,1,2,0,26,1
